id,year,games,age,team,assists,steals,blocks,personal_fouls,ofensive_rebounds,defensive_rebounds,points_per_game
4110,1976-77,79,30,DEN,3.6,1.7,0.1,2.6,1.1,1.5,3.8
4111,1970-71,54,22,PHO,0.9,,,2.1,,,5.5
4111,1971-72,34,23,TOT,0.5,,,1.2,,,2.6
4111,1971-72,13,23,PHO,0.5,,,0.6,,,1.2
4111,1971-72,21,23,CIN,0.5,,,1.5,,,3.4
4112,2016-17,4,22,HOU,0.8,0.3,0.3,1.5,0.3,0.5,0.8
4112,2017-18,67,23,ATL,3.1,0.5,0.1,1.7,0.3,1.1,6.6
4113,1989-90,17,22,NJN,0.3,0.3,0.2,0.5,0.3,0.4,3.0
4114,1982-83,44,23,HOU,2.5,0.9,0.3,1.9,0.6,1.2,3.6
4114,1986-87,12,27,DET,0.3,0.2,0.1,0.3,0.1,0.3,1.8
4115,2012-13,77,23,CHA,0.8,0.6,0.2,1.8,0.7,1.3,6.1
4115,2013-14,26,24,CHA,0.8,0.5,0.2,2.4,0.6,1.7,8.0
4115,2014-15,29,25,CHO,0.8,0.4,0.0,1.2,0.5,1.3,4.4
4116,2009-10,31,23,HOU,0.5,0.3,0.1,0.5,0.7,0.8,4.1
4116,2010-11,34,24,TOT,0.9,0.4,0.1,1.1,0.8,1.1,6.6
4116,2010-11,8,24,HOU,0.3,0.3,0.3,0.5,0.1,1.0,4.9
4116,2010-11,26,24,SAC,1.2,0.5,0.1,1.3,1.0,1.1,7.1
4117,1997-98,12,23,ORL,0.1,0.3,0.2,1.8,0.3,0.8,3.2
4117,1998-99,36,24,DEN,0.7,0.8,0.5,2.7,0.8,2.0,5.8
4117,1999-00,6,25,TOT,0.2,0.2,0.2,0.8,0.3,0.7,1.8
4117,1999-00,1,25,DEN,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4117,1999-00,5,25,ORL,0.2,0.2,0.2,0.8,0.4,0.6,2.2
4118,1989-90,10,23,GSW,0.1,0.0,0.0,0.4,0.4,0.8,1.1
4119,1997-98,71,21,LAC,0.7,0.5,0.6,3.1,1.7,2.5,11.5
4119,1998-99,46,22,LAC,1.5,0.3,0.6,3.9,2.2,3.1,16.8
4119,1999-00,62,23,LAC,1.6,0.8,0.8,3.5,1.5,4.9,17.1
4119,2000-01,69,24,HOU,1.5,0.4,0.6,3.0,1.6,3.9,13.0
4119,2002-03,67,26,HOU,1.0,0.3,0.3,2.3,1.4,2.1,8.4
4119,2003-04,75,27,HOU,1.4,0.6,0.6,3.4,1.7,3.4,11.5
4119,2004-05,65,28,TOT,1.0,0.4,0.3,2.8,1.0,2.9,7.3
4119,2004-05,38,28,HOU,1.4,0.4,0.3,3.2,1.1,3.2,7.8
4119,2004-05,27,28,NYK,0.5,0.4,0.3,2.1,1.0,2.5,6.5
4119,2005-06,67,29,NYK,0.8,0.3,0.2,2.6,1.0,2.4,6.3
4119,2006-07,12,30,SAC,0.4,0.3,0.1,1.3,0.8,1.5,2.0
4120,2008-09,51,23,LAC,2.1,0.7,0.0,1.6,0.4,1.3,5.7
4121,1970-71,80,23,NYA,1.8,,,2.9,1.4,2.5,8.7
4121,1971-72,82,24,NYA,1.9,,,2.6,1.6,2.5,8.6
4121,1972-73,69,25,SDA,4.0,,,2.8,2.3,3.0,13.7
4121,1973-74,31,26,TOT,1.7,0.6,0.2,2.0,1.1,1.7,6.1
4121,1973-74,8,26,NYA,1.3,0.4,0.0,1.1,0.6,1.1,3.5
4121,1973-74,23,26,CAR,1.9,0.7,0.3,2.3,1.3,2.0,7.0
4122,1969-70,75,22,TOT,0.9,,,2.9,1.6,2.3,4.9
4122,1969-70,72,22,NYA,0.9,,,2.9,1.7,2.3,5.0
4122,1969-70,3,22,WSA,0.0,,,3.7,0.3,2.0,3.0
4122,1970-71,1,23,VIR,4.0,,,6.0,0.0,0.0,2.0
4122,1971-72,1,24,PTC,0.0,,,5.0,1.0,0.0,0.0
4123,2012-13,38,22,BRK,0.6,0.3,0.0,0.7,0.1,0.4,2.2
4123,2013-14,23,23,BRK,1.6,0.5,0.0,1.3,0.1,0.5,3.9
4124,1982-83,31,22,NYK,1.3,0.6,0.1,1.7,0.6,0.5,3.1
4125,1982-83,73,22,HOU,2.1,0.7,0.2,2.3,1.0,1.6,10.4
4125,1983-84,68,23,HOU,0.9,0.2,0.1,1.2,0.4,0.7,5.0
4125,1984-85,21,24,TOT,0.7,0.6,0.2,1.7,1.0,1.0,8.3
4125,1984-85,2,24,DET,0.0,0.0,0.0,1.0,0.0,0.0,1.0
4125,1984-85,19,24,GSW,0.7,0.7,0.3,1.8,1.2,1.1,9.1
4125,1985-86,82,25,GSW,1.4,0.9,0.4,2.9,1.2,1.7,14.2
4125,1986-87,82,26,GSW,1.3,0.8,0.2,2.3,0.8,1.3,11.2
4125,1987-88,47,27,GSW,1.3,0.7,0.1,2.0,0.9,0.9,12.6
4125,1988-89,66,28,GSW,1.5,1.2,0.3,2.6,1.7,2.3,15.2
4125,1989-90,82,29,GSW,1.9,1.1,0.2,2.8,1.4,3.1,16.1
4125,1990-91,82,30,LAL,1.0,0.4,0.1,2.0,1.0,1.2,9.9
4125,1991-92,82,31,LAL,1.4,0.8,0.1,1.8,1.1,1.1,10.7
4125,1992-93,2,32,HOU,1.0,0.0,0.0,0.5,0.0,1.5,2.5
4126,2009-10,71,21,ATL,1.7,0.5,0.2,1.2,0.1,0.9,3.2
4126,2010-11,70,22,ATL,2.0,0.6,0.4,1.2,0.2,1.3,5.2
4126,2011-12,66,23,ATL,4.9,1.6,0.6,2.2,0.3,2.1,12.6
4126,2012-13,80,24,ATL,7.2,1.5,0.4,2.3,0.3,1.9,14.6
4126,2013-14,79,25,ATL,6.7,1.1,0.2,2.0,0.4,2.2,16.5
4126,2014-15,73,26,ATL,7.0,1.7,0.4,1.9,0.4,2.1,15.9
4126,2015-16,79,27,ATL,5.9,1.2,0.3,2.1,0.4,2.3,15.7
4126,2016-17,82,28,IND,7.8,1.2,0.4,2.0,0.4,3.6,15.3
4126,2017-18,70,29,MIN,7.0,1.5,0.3,2.4,0.3,2.6,14.2
4126,2018-19,42,30,MIN,8.2,1.0,0.4,2.1,0.4,2.1,12.1
4126,2019-20,6,31,MIN,6.3,1.3,0.2,2.7,0.0,2.2,13.2
4127,2012-13,48,19,CHI,1.3,0.2,0.1,1.0,0.1,0.9,2.1
4127,2013-14,40,20,TOT,1.5,0.3,0.1,1.2,0.0,1.0,2.7
4127,2013-14,19,20,CHI,1.5,0.1,0.2,1.3,0.1,0.9,2.4
4127,2013-14,21,20,BRK,1.4,0.4,0.0,1.0,0.0,1.0,3.0
4127,2017-18,3,24,MEM,4.3,1.3,0.0,1.7,0.3,1.7,3.7
4128,2012-13,53,27,BRK,0.4,0.2,0.2,1.0,0.6,1.2,3.5
4128,2013-14,72,28,BRK,0.8,0.4,0.3,2.0,0.8,2.9,8.6
4128,2014-15,40,29,BRK,1.2,0.4,0.4,1.9,0.7,4.2,8.5
4128,2015-16,79,30,PHO,1.1,0.4,0.3,2.0,0.7,3.1,12.2
4128,2016-17,70,31,MIL,0.7,0.2,0.2,1.6,0.2,2.2,6.4
4128,2017-18,10,32,MIL,1.0,0.4,0.1,1.4,0.3,2.0,7.1
4129,2004-05,68,19,POR,3.3,0.5,0.1,1.8,0.1,1.4,6.8
4129,2005-06,68,20,POR,3.6,1.0,0.1,2.5,0.3,1.5,9.5
4129,2006-07,78,21,BOS,2.8,0.6,0.1,2.1,0.2,1.2,6.1
4129,2007-08,60,22,MIN,5.9,1.0,0.2,2.9,0.3,2.0,9.3
4129,2008-09,75,23,MIN,4.6,1.0,0.2,2.5,0.4,1.3,9.8
4129,2009-10,43,24,TOT,2.9,0.6,0.1,1.7,0.1,0.9,4.8
4129,2009-10,39,24,LAC,2.9,0.6,0.1,1.7,0.1,0.9,4.3
4129,2009-10,4,24,CLE,3.0,0.5,0.0,1.5,0.0,1.0,9.8
4129,2010-11,37,25,MIN,3.0,0.7,0.1,1.7,0.5,1.0,7.2
4129,2011-12,60,26,PHO,2.3,0.7,0.2,2.0,0.3,1.2,6.1
4129,2012-13,59,27,TOT,2.6,0.6,0.2,1.8,0.2,1.2,5.6
4129,2012-13,46,27,PHO,2.5,0.6,0.2,1.8,0.3,1.2,6.0
4129,2012-13,13,27,TOR,3.0,0.7,0.1,1.5,0.1,1.2,4.3
4129,2014-15,16,29,OKC,2.8,0.6,0.0,1.8,0.1,1.8,8.4
4130,1974-75,24,22,SAA,0.6,0.2,0.2,1.2,0.6,0.7,1.8
4131,2009-10,27,23,TOT,0.8,0.5,0.2,1.6,0.2,0.9,5.0
4131,2009-10,9,23,HOU,0.8,0.4,0.4,1.8,0.2,1.3,5.0
4131,2009-10,5,23,SAC,0.4,0.2,0.0,0.2,0.2,0.4,2.2
4131,2009-10,13,23,SAS,0.9,0.6,0.2,1.9,0.2,0.8,6.2
4131,2010-11,24,24,TOT,1.3,0.5,0.3,1.0,0.0,0.9,2.4
4131,2010-11,3,24,SAS,0.7,0.3,0.3,0.7,0.3,0.3,0.7
4131,2010-11,9,24,MIL,0.7,0.1,0.1,0.9,0.0,0.7,1.9
4131,2010-11,12,24,CHA,2.0,0.8,0.3,1.2,0.0,1.3,3.2
4131,2012-13,51,26,WAS,2.3,1.0,0.3,1.8,0.6,1.8,5.1
4131,2013-14,75,27,WAS,1.0,0.5,0.1,1.0,0.3,0.6,1.8
4131,2014-15,52,28,WAS,1.1,0.8,0.2,1.5,0.5,1.3,3.9
4131,2015-16,80,29,WAS,1.8,0.9,0.2,2.4,0.5,2.2,7.3
4131,2016-17,65,30,SAC,2.6,1.3,0.4,2.2,0.5,2.3,7.8
4131,2017-18,65,31,SAC,1.9,0.9,0.4,2.1,0.3,2.0,8.4
4131,2018-19,75,32,TOT,1.4,1.0,0.4,2.7,0.4,2.5,7.8
4131,2018-19,49,32,MEM,1.4,1.0,0.5,2.7,0.4,2.7,9.4
4131,2018-19,26,32,LAC,1.4,1.0,0.2,2.7,0.4,2.1,4.7
4131,2019-20,9,33,BRK,1.6,1.3,0.4,1.4,0.4,2.1,7.2
4132,2017-18,45,30,LAC,4.6,0.5,0.1,2.3,0.4,2.4,9.5
4132,2018-19,15,31,LAC,2.1,0.2,0.1,1.8,0.2,0.9,3.2
4133,1976-77,78,22,PHO,1.3,0.5,0.6,2.1,1.3,3.7,8.5
4133,1978-79,49,24,TOT,0.8,0.4,0.6,2.0,0.9,2.1,4.5
4133,1978-79,31,24,NOJ,0.8,0.5,0.7,2.4,1.1,2.4,4.9
4133,1978-79,18,24,POR,0.8,0.4,0.3,1.5,0.6,1.5,3.8
4134,2018-19,14,23,MIN,0.9,0.2,0.1,1.1,0.1,0.4,2.2
4135,1980-81,26,24,WSB,2.7,1.0,0.5,2.6,1.7,2.8,7.2
4135,1981-82,13,25,WSB,0.6,0.2,0.1,1.2,0.4,0.5,0.7
4135,1982-83,55,26,WSB,0.8,0.4,0.2,1.4,0.5,1.3,1.6
4136,1972-73,67,22,MIL,0.6,,,1.7,,,1.9
4136,1973-74,68,23,TOT,1.1,0.3,0.1,2.1,1.0,1.5,4.5
4136,1973-74,7,23,MIL,0.6,0.3,0.0,0.6,0.1,0.3,1.1
4136,1973-74,61,23,SAA,1.2,0.3,0.1,2.3,1.1,1.6,4.9
4136,1974-75,79,24,SAA,0.9,0.5,0.0,1.8,1.0,1.8,4.3
4136,1975-76,66,25,NYA,0.6,0.5,0.1,1.8,0.7,1.5,3.3
4136,1976-77,61,26,NYN,0.6,1.0,0.2,2.0,0.7,1.6,5.0
4137,1972-73,68,23,DNR,0.9,,,1.6,0.7,0.4,4.8
4137,1973-74,60,24,DNR,1.2,0.2,0.1,1.1,0.4,0.8,5.0
4137,1974-75,70,25,DNA,1.6,0.5,0.0,1.2,0.8,1.2,6.7
4137,1975-76,79,26,DNA,1.8,0.5,0.1,1.5,0.5,1.4,7.1
4137,1976-77,45,27,TOT,1.3,0.4,0.0,1.1,0.3,0.8,5.1
4137,1976-77,33,27,BUF,1.0,0.3,0.0,0.8,0.1,0.7,3.5
4137,1976-77,12,27,ATL,2.1,0.8,0.1,1.8,0.7,0.8,9.3
4137,1977-78,27,28,ATL,0.3,0.2,0.0,0.5,0.1,0.4,2.2
4138,2018-19,3,22,TOT,0.7,1.0,0.0,1.3,1.0,1.3,3.3
4138,2018-19,2,22,PHO,0.5,1.5,0.0,2.0,1.0,2.0,4.5
4138,2018-19,1,22,MIA,1.0,0.0,0.0,0.0,1.0,0.0,1.0
4139,1999-00,81,22,ATL,4.3,1.1,0.1,1.6,0.3,1.8,8.1
4139,2000-01,82,23,ATL,4.9,1.3,0.1,2.5,0.5,2.8,19.7
4139,2001-02,78,24,ATL,5.7,1.8,0.2,2.0,0.5,2.9,19.3
4139,2002-03,81,25,ATL,7.4,1.6,0.2,2.2,0.5,3.0,17.2
4139,2003-04,81,26,ATL,5.4,1.5,0.2,2.4,0.6,3.5,16.8
4139,2004-05,80,27,DAL,5.4,1.4,0.2,2.2,0.5,1.9,12.4
4139,2005-06,80,28,DAL,3.8,1.3,0.3,2.5,0.4,1.6,17.1
4139,2006-07,81,29,DAL,5.2,1.0,0.2,2.1,0.5,2.3,16.7
4139,2007-08,82,30,DAL,3.2,1.1,0.2,2.1,0.4,2.2,15.5
4139,2008-09,74,31,DAL,3.4,1.3,0.3,1.9,0.5,1.9,19.6
4139,2009-10,77,32,DAL,3.8,1.2,0.2,1.8,0.2,1.6,16.6
4139,2010-11,82,33,DAL,4.1,1.1,0.2,1.7,0.3,1.6,15.8
4139,2011-12,63,34,DAL,3.6,1.2,0.2,1.1,0.3,2.1,15.1
4139,2012-13,79,35,BOS,2.5,0.8,0.1,1.4,0.2,1.8,10.1
4139,2013-14,35,36,BRK,1.6,0.4,0.0,1.4,0.1,0.9,4.5
4139,2014-15,77,37,HOU,1.9,0.9,0.2,1.5,0.2,1.4,7.0
4139,2015-16,72,38,HOU,1.4,0.7,0.1,1.3,0.2,0.9,5.9
4139,2016-17,74,39,MIL,1.3,0.6,0.3,1.3,0.2,1.2,4.1
4139,2017-18,51,40,MIL,1.2,0.8,0.3,1.0,0.1,0.8,3.3
4140,2009-10,68,22,MEM,0.2,0.2,1.3,2.4,1.3,2.3,3.1
4140,2010-11,47,23,TOT,0.1,0.2,0.3,1.6,0.5,1.1,1.1
4140,2010-11,45,23,MEM,0.1,0.2,0.3,1.6,0.5,1.1,1.2
4140,2010-11,2,23,HOU,0.0,0.0,0.5,1.5,0.0,0.0,0.0
4140,2011-12,20,24,TOT,0.0,0.1,0.5,1.0,0.8,1.3,1.8
4140,2011-12,5,24,HOU,0.0,0.0,0.4,1.0,0.2,1.2,1.2
4140,2011-12,15,24,POR,0.0,0.1,0.5,1.0,1.0,1.3,1.9
4140,2012-13,66,25,OKC,0.2,0.5,0.9,2.2,1.0,1.9,2.4
4140,2013-14,23,26,OKC,0.0,0.2,0.4,2.0,0.4,1.3,1.2
4141,1963-64,48,24,CIN,1.1,,,1.1,,,2.8
4141,1964-65,55,25,CIN,0.7,,,1.2,,,2.5
4141,1965-66,50,26,CIN,1.2,,,1.7,,,3.7
4141,1967-68,65,28,BOS,1.1,,,2.5,,,4.2
4141,1968-69,18,29,INA,2.9,,,2.8,1.7,2.0,5.4
4141,1969-70,70,30,INA,2.6,,,2.5,1.3,1.7,2.7
4141,1970-71,8,31,INA,0.9,,,2.3,0.9,1.9,1.6
4142,1969-70,25,25,DNR,1.8,,,2.0,0.3,1.7,3.8
4143,2017-18,63,25,BOS,0.9,0.5,0.8,2.5,1.4,2.9,5.3
4143,2018-19,66,26,BOS,1.0,0.3,0.6,2.4,1.3,2.1,5.7
4143,2019-20,7,27,BOS,1.0,0.1,2.3,3.1,1.4,5.1,5.4
4144,1978-79,82,21,CHI,5.2,1.1,0.2,3.3,1.1,1.7,16.3
4144,1979-80,82,22,CHI,6.3,1.4,0.2,3.2,1.7,2.3,20.2
4144,1980-81,82,23,CHI,5.2,1.5,0.2,3.1,1.5,2.0,18.9
4144,1981-82,82,24,CHI,5.8,1.1,0.2,3.0,1.4,2.4,18.4
4144,1982-83,82,25,CHI,5.9,1.7,0.2,3.4,1.1,2.5,23.8
4144,1983-84,61,26,TOT,5.8,0.8,0.2,2.8,0.8,1.3,12.2
4144,1983-84,31,26,CHI,4.6,0.7,0.1,2.5,0.7,0.8,8.7
4144,1983-84,30,26,KCK,7.0,1.0,0.3,3.1,1.0,1.8,15.8
4144,1984-85,82,27,KCK,8.0,1.2,0.2,3.0,1.3,2.0,16.4
4144,1985-86,82,28,SAC,9.6,1.4,0.2,2.8,0.9,2.8,18.3
4144,1986-87,79,29,SAC,8.8,1.0,0.2,2.6,1.1,2.3,20.3
4144,1987-88,73,30,SAC,6.3,0.8,0.2,2.4,1.0,2.2,21.6
4144,1988-89,82,31,ATL,4.7,1.3,0.2,2.9,1.0,1.9,15.8
4144,1989-90,76,32,ORL,5.4,0.8,0.2,2.6,1.0,1.9,18.9
4144,1990-91,81,33,NJN,4.7,1.0,0.4,2.9,0.9,2.0,18.6
4145,1984-85,51,23,GSW,0.3,0.2,0.3,1.7,0.6,0.8,4.5
4145,1985-86,42,24,GSW,0.7,0.5,0.4,2.0,0.7,1.1,5.5
4146,1956-57,58,21,FTW,0.3,,,1.3,,,4.1
4146,1957-58,27,22,DET,0.3,,,1.6,,,3.7
4147,1969-70,3,22,PTP,1.3,,,4.7,1.3,1.3,3.7
4147,1972-73,18,25,DET,0.4,,,1.0,,,2.6
4147,1973-74,1,26,KCO,0.0,0.0,0.0,0.0,1.0,0.0,2.0
4148,1982-83,49,22,PHO,0.7,0.4,0.1,1.9,0.6,0.9,4.0
4148,1983-84,46,23,DET,0.6,0.2,0.1,1.0,0.2,0.5,1.7
4148,1984-85,18,24,TOT,0.2,0.3,0.2,1.2,0.6,0.4,2.8
4148,1984-85,10,24,DET,0.1,0.3,0.2,1.6,0.4,0.4,2.9
4148,1984-85,6,24,MIL,0.0,0.0,0.0,0.2,0.2,0.2,1.2
4148,1984-85,2,24,SAS,1.5,1.0,0.5,2.5,2.5,1.0,7.5
4148,1985-86,49,25,BOS,0.3,0.2,0.1,1.1,0.6,0.9,3.3
4148,1986-87,17,26,BOS,0.1,0.1,0.0,0.7,0.3,0.8,1.5
4149,2013-14,6,20,TOT,0.5,0.0,0.0,1.0,0.0,0.5,2.3
4149,2013-14,4,20,ORL,0.5,0.0,0.0,0.5,0.0,0.8,1.8
4149,2013-14,2,20,PHI,0.5,0.0,0.0,2.0,0.0,0.0,3.5
4150,2004-05,25,29,NJN,0.7,0.6,0.0,1.2,0.3,1.2,3.7
4150,2005-06,17,30,WAS,0.5,0.6,0.1,1.1,0.3,0.5,2.2
4150,2007-08,11,32,TOT,0.0,0.1,0.0,0.4,0.0,0.2,1.3
4150,2007-08,4,32,NJN,0.0,0.0,0.0,0.0,0.0,0.0,0.5
4150,2007-08,7,32,CLE,0.0,0.1,0.0,0.6,0.0,0.3,1.7
4151,1991-92,1,22,SAC,1.0,1.0,0.0,3.0,0.0,0.0,12.0
4151,1996-97,19,27,CLE,0.4,0.1,0.1,0.4,0.2,0.5,1.1
4151,1997-98,43,28,TOT,0.4,0.5,0.2,0.9,0.2,0.9,3.4
4151,1997-98,10,28,GSW,0.9,0.5,0.1,1.2,0.4,0.6,6.2
4151,1997-98,4,28,ORL,0.3,0.0,0.3,0.0,0.0,0.0,2.3
4151,1997-98,29,28,CLE,0.3,0.6,0.2,0.9,0.2,1.1,2.7
4152,1991-92,36,22,DET,0.6,0.1,0.0,0.6,0.2,0.4,1.3
4153,2001-02,47,23,WAS,0.1,0.4,0.7,1.6,1.2,2.7,4.3
4153,2002-03,38,24,WAS,0.1,0.2,0.6,1.7,1.8,2.5,4.8
4153,2003-04,79,25,WAS,0.9,0.5,1.6,2.8,2.3,4.4,8.9
4153,2004-05,47,26,WAS,0.4,0.4,1.1,2.8,1.8,3.4,7.1
4153,2005-06,71,27,WAS,0.2,0.3,1.0,2.1,1.4,2.5,4.7
4153,2006-07,65,28,WAS,0.4,0.3,1.4,2.5,2.1,3.7,6.1
4153,2008-09,26,30,WAS,0.2,0.1,0.7,1.3,1.0,1.6,3.1
4153,2009-10,23,31,OKC,0.0,0.2,0.7,1.7,0.8,2.0,3.3
4153,2010-11,13,32,ATL,0.2,0.1,0.3,0.8,0.5,1.3,2.5
4154,1990-91,26,25,LAL,0.4,0.2,0.0,0.9,0.5,0.7,1.8
4155,2011-12,65,22,SAC,4.1,0.8,0.1,1.9,0.7,1.8,11.5
4155,2012-13,79,23,SAC,4.0,0.8,0.0,2.1,0.4,1.7,13.9
4155,2013-14,72,24,SAC,6.3,1.3,0.1,2.6,0.7,2.3,20.3
4155,2014-15,67,25,TOT,4.2,0.9,0.1,2.2,0.5,1.8,16.4
4155,2014-15,46,25,PHO,3.7,1.0,0.1,2.3,0.6,1.8,15.2
4155,2014-15,21,25,BOS,5.4,0.6,0.0,2.1,0.3,1.8,19.0
4155,2015-16,82,26,BOS,6.2,1.1,0.1,2.0,0.6,2.4,22.2
4155,2016-17,76,27,BOS,5.9,0.9,0.2,2.2,0.6,2.1,28.9
4155,2017-18,32,28,TOT,4.8,0.5,0.1,1.8,0.5,1.6,15.2
4155,2017-18,15,28,CLE,4.5,0.6,0.1,1.7,0.5,1.6,14.7
4155,2017-18,17,28,LAL,5.0,0.4,0.1,1.9,0.6,1.5,15.6
4155,2018-19,12,29,DEN,1.9,0.4,0.1,1.4,0.4,0.7,8.1
4155,2019-20,6,30,WAS,6.2,0.3,0.3,1.8,0.2,2.0,13.2
4156,1981-82,72,20,DET,7.8,2.1,0.2,3.5,0.8,2.1,17.0
4156,1982-83,81,21,DET,7.8,2.5,0.4,3.9,1.3,2.8,22.9
4156,1983-84,82,22,DET,11.1,2.5,0.4,4.0,1.3,2.7,21.3
4156,1984-85,81,23,DET,13.9,2.3,0.3,3.6,1.4,3.0,21.2
4156,1985-86,77,24,DET,10.8,2.2,0.3,3.2,1.1,2.5,20.9
4156,1986-87,81,25,DET,10.0,1.9,0.2,3.1,1.0,2.9,20.6
4156,1987-88,81,26,DET,8.4,1.7,0.2,2.7,0.8,2.6,19.5
4156,1988-89,80,27,DET,8.3,1.7,0.3,2.6,0.6,2.8,18.2
4156,1989-90,81,28,DET,9.4,1.7,0.2,2.5,0.9,2.9,18.4
4156,1990-91,48,29,DET,9.3,1.6,0.2,2.5,0.7,2.6,16.2
4156,1991-92,78,30,DET,7.2,1.5,0.2,2.5,0.9,2.3,18.5
4156,1992-93,79,31,DET,8.5,1.6,0.2,2.8,0.9,2.0,17.6
4156,1993-94,58,32,DET,6.9,1.2,0.1,2.2,0.8,1.9,14.8
4157,1999-00,7,26,TOT,0.9,0.1,0.0,0.3,0.1,0.6,2.4
4157,1999-00,3,26,BOS,0.7,0.0,0.0,0.0,0.0,0.7,3.7
4157,1999-00,4,26,GSW,1.0,0.3,0.0,0.5,0.3,0.5,1.5
4157,2000-01,5,27,NJN,0.0,0.6,0.0,1.2,0.8,1.0,2.6
4158,2004-05,11,24,TOT,0.4,0.4,0.4,1.2,1.5,1.8,2.4
4158,2004-05,9,24,POR,0.4,0.4,0.4,1.3,1.7,2.2,2.7
4158,2004-05,2,24,ATL,0.0,0.0,0.0,0.5,1.0,0.0,1.0
4158,2005-06,22,25,TOT,0.0,0.0,0.1,1.6,0.5,1.2,1.3
4158,2005-06,15,25,PHI,0.1,0.0,0.2,2.1,0.5,1.5,1.5
4158,2005-06,7,25,CHI,0.0,0.0,0.0,0.4,0.6,0.6,0.9
4159,1983-84,72,23,IND,1.8,0.8,0.1,1.6,0.8,1.3,6.3
4159,1984-85,80,24,IND,2.9,1.0,0.1,2.4,0.9,2.3,11.1
4159,1985-86,6,25,LAC,2.0,0.8,0.2,2.0,0.5,0.8,2.2
4159,1990-91,3,30,MIN,0.3,0.3,0.0,0.0,0.0,0.0,0.7
4160,1970-71,39,22,PHO,0.4,,,0.5,,,1.4
4161,1997-98,54,22,TOT,0.3,0.4,0.2,1.8,0.9,1.1,2.8
4161,1997-98,33,22,BOS,0.4,0.6,0.3,2.0,1.0,1.2,3.3
4161,1997-98,21,22,TOR,0.2,0.1,0.1,1.5,0.8,1.0,2.0
4161,1998-99,39,23,TOR,0.4,0.4,0.2,2.1,1.7,1.8,4.3
4161,1999-00,55,24,TOR,0.2,0.2,0.3,1.9,0.7,0.7,2.1
4161,2004-05,44,29,MIN,0.4,0.3,0.3,1.9,0.9,1.3,2.5
4161,2005-06,16,30,TOT,0.1,0.2,0.1,1.1,0.6,0.6,0.9
4161,2005-06,3,30,MEM,0.3,0.0,0.3,1.0,0.0,0.0,1.3
4161,2005-06,11,30,ATL,0.1,0.2,0.0,0.9,0.3,0.6,0.8
4161,2005-06,2,30,NJN,0.0,0.5,0.5,2.0,3.5,1.5,1.0
4162,1999-00,72,22,HOU,1.6,0.8,0.3,2.3,2.0,4.0,8.3
4162,2000-01,74,23,HOU,1.0,0.5,0.6,2.4,1.6,4.0,7.1
4162,2001-02,72,24,HOU,1.9,1.2,0.9,2.7,2.2,5.0,14.1
4162,2002-03,66,25,TOT,1.7,0.9,0.4,2.6,2.8,5.2,10.1
4162,2002-03,20,25,HOU,2.0,0.8,0.3,2.5,2.3,4.6,9.9
4162,2002-03,46,25,PHI,1.6,1.0,0.5,2.6,3.0,5.5,10.2
4162,2003-04,74,26,PHI,1.5,1.1,0.4,3.0,3.5,6.6,13.6
4162,2004-05,73,27,TOT,2.1,0.9,0.2,3.1,2.5,4.8,12.4
4162,2004-05,47,27,PHI,1.6,0.9,0.1,3.2,2.3,4.3,11.3
4162,2004-05,26,27,SAC,2.9,1.0,0.4,2.9,3.0,5.7,14.5
4162,2005-06,82,28,SAC,2.0,0.9,0.5,2.4,2.4,5.1,9.1
4162,2006-07,62,29,SAC,1.2,0.7,0.3,2.3,2.2,3.9,5.3
4162,2007-08,23,30,SAC,0.6,0.3,0.0,1.7,0.8,1.9,1.4
4162,2008-09,8,31,SAC,0.1,0.8,0.1,1.1,0.5,1.4,0.8
4162,2009-10,26,32,SAC,0.6,0.4,0.4,1.6,1.3,2.0,1.6
4163,2018-19,26,22,DET,0.3,0.3,0.2,0.8,0.2,0.6,2.3
4163,2019-20,2,23,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.5
4164,1995-96,74,23,MIA,0.6,0.6,0.5,3.7,1.6,4.3,9.0
4164,1996-97,18,24,MIA,0.5,0.7,0.5,3.7,1.7,4.2,6.3
4164,1997-98,5,25,DAL,0.6,0.2,0.0,3.8,1.6,3.2,7.4
4164,1998-99,50,26,NYK,1.1,0.9,0.3,3.2,1.6,4.1,8.1
4164,1999-00,80,27,NYK,1.0,0.6,0.5,3.5,1.8,4.5,8.0
4164,2000-01,77,28,NYK,0.8,0.8,0.9,3.7,2.2,4.5,10.4
4164,2001-02,82,29,NYK,1.1,0.9,1.0,4.2,2.6,6.5,13.9
4164,2002-03,81,30,NYK,2.0,1.0,1.2,4.2,2.0,5.9,14.0
4164,2003-04,80,31,NYK,1.9,0.7,1.0,3.7,1.8,6.5,11.1
4164,2004-05,80,32,NYK,2.0,0.9,1.0,3.9,2.1,8.3,11.5
4164,2005-06,53,33,PHO,1.1,0.4,1.0,3.6,1.9,5.9,8.6
4164,2006-07,67,34,PHO,0.4,0.4,0.4,2.3,1.3,4.4,4.6
4164,2007-08,70,35,TOT,1.0,0.8,0.8,2.7,1.9,5.4,6.3
4164,2007-08,42,35,SEA,1.3,0.8,1.0,3.1,2.2,6.5,7.5
4164,2007-08,28,35,SAS,0.5,0.8,0.5,2.0,1.3,3.6,4.5
4164,2008-09,79,36,SAS,0.8,0.4,0.7,2.2,1.7,3.4,4.3
